3267,2123,1960-10-15,2012-06-09
1729,3957,1971-04-26,2009-10-15
2390,3255,1979-03-20,2013-03-15
2331,2129,1983-01-29,2017-05-09
367,1729,1965-05-16,2000-01-10
581,3533,1965-10-07,2001-02-04
2308,4601,1965-12-17,2002-11-01
1840,749,1981-07-01,2009-08-18
2028,2303,1998-06-04,2005-06-06
3772,4151,1972-11-26,2015-05-04
506,693,1966-09-07,2003-03-21
442,3351,1961-09-28,2002-02-09
912,3653,1994-04-17,2011-08-05
3225,487,1978-06-16,2007-04-16
1165,2007,1963-01-16,2018-01-06
1043,4467,1967-04-18,2011-03-05
2359,359,1970-01-05,2018-03-27
417,2707,1983-12-19,2008-09-10
2311,79,1975-03-22,2018-01-12
2730,3901,1980-03-13,2009-07-31
391,3795,1974-11-28,2004-02-10
118,2471,1991-01-19,2000-04-26
2167,2683,1979-08-24,2007-03-26
3680,1497,1986-11-12,2018-07-02
1960,2319,1970-09-19,2015-08-29
2425,3387,1980-08-30,2017-06-24
3293,1395,1984-08-05,2000-02-21
55,2297,1970-02-24,2010-12-27
3428,1517,1995-09-30,2013-02-01
1191,3733,1987-07-09,2001-02-04
2398,4199,1983-02-25,2013-11-21
2443,2513,1991-09-15,2006-08-13
2794,2063,1961-10-14,2000-04-17
2409,1825,1981-01-29,2003-12-16
3228,457,1991-12-24,2002-10-06
1505,981,1960-02-21,2010-10-25
1817,195,1989-11-12,2017-03-15
1106,2317,1984-04-13,2011-04-18
3596,647,1990-12-25,2010-04-28
903,1601,1981-12-19,2007-07-28
3827,3745,1988-07-26,2004-12-08
2153,3097,1994-10-25,2003-05-14
2565,2465,1983-12-17,2005-04-02
2109,4061,1981-03-11,2003-08-02
660,1719,1973-04-02,2010-02-18
1715,2325,1997-02-18,2014-07-07
181,2813,1986-03-28,2011-11-09
260,1431,1995-12-27,2006-09-21
2819,2221,1975-12-19,2001-01-08
3998,2335,1976-01-22,2000-11-28
3869,2679,1987-09-30,2011-03-03
575,4765,1993-07-08,2008-04-24
2568,2463,1973-03-08,2007-07-11
1098,3823,1960-05-22,2003-05-20
738,3899,1976-07-03,2014-12-27
2777,2635,1974-06-17,2014-03-29
2745,3275,1975-06-03,2005-07-21
2870,1459,1970-10-21,2009-01-22
2133,4909,1964-03-23,2008-11-03
3858,3041,1986-09-14,2002-06-08
2836,1671,1963-12-23,2009-11-19
429,163,1979-10-08,2003-10-24
2482,1779,1998-04-06,2013-12-15
1533,4195,1962-11-07,2008-04-18
2646,3129,1982-08-12,2009-04-18
1072,4645,1963-01-22,2013-10-18
1197,3981,1986-11-13,2011-03-14
2907,2133,1986-05-07,2017-01-16
763,81,1966-01-03,2008-04-18
500,475,1990-06-30,2003-11-29
2463,3403,1966-05-12,2000-08-19
1293,1429,1991-01-23,2009-05-22
3163,3439,1986-10-24,2011-11-21
2251,2421,1990-07-09,2009-10-14
1683,4097,1974-04-09,2015-02-08
255,4709,1993-03-30,2013-11-07
3159,2751,1981-03-15,2005-04-29
1674,3193,1972-12-26,2008-04-17
3761,4791,1968-04-01,2018-07-26
3400,2121,1977-05-19,2013-12-04
2002,4135,1968-09-24,2000-02-25
141,659,1966-06-12,2018-06-03
589,1799,1976-12-23,2003-10-29
517,3385,1989-07-06,2014-08-15
1198,4661,1980-07-18,2008-10-20
2570,2913,1975-09-27,2010-03-21
2913,3747,1960-04-27,2001-07-12
2790,4173,1960-12-25,2012-04-26
1070,1777,1995-08-15,2000-07-13
2864,4537,1975-11-26,2011-09-13
1651,945,1965-12-19,2011-10-01
1623,3815,1984-09-09,2016-04-06
734,3425,1983-03-05,2007-07-20
1237,4333,1976-08-12,2017-02-11
3053,3459,1980-04-09,2011-11-05
3418,4971,1968-03-02,2016-01-18
2936,3419,1966-12-23,2019-12-19
3901,2853,1999-08-30,2013-09-12
3018,4161,1974-06-19,2008-01-10
2297,1313,1963-07-07,2016-10-12
3245,3469,1974-04-18,2000-03-17
2274,2355,1988-02-24,2014-01-13
941,3393,1997-04-05,2014-11-02
842,3175,1969-07-05,2016-12-18
2355,2375,1968-07-03,2016-12-06
2066,605,1978-04-21,2013-05-16
2785,4439,1988-10-03,2004-09-30
3828,3719,1972-01-16,2005-08-31
950,2439,1992-03-29,2011-09-04
2725,697,1966-02-22,2007-05-31
1357,4183,1974-01-07,2012-03-23
2267,553,1998-01-13,2015-11-28
1913,681,1972-04-13,2012-02-03
3711,3483,1991-03-20,2010-04-10
514,1941,1975-07-03,2017-10-16
867,3797,1997-02-27,2002-12-09
3286,347,1966-04-30,2013-02-27
1343,1935,1977-04-08,2007-11-03
1173,1381,1999-09-10,2017-01-15
3981,719,1978-12-26,2000-02-18
416,4619,1998-08-02,2014-12-27
1535,3121,1995-02-04,2002-05-20
777,1359,1996-08-22,2018-06-30
3493,1485,1969-08-11,2015-04-11
1803,2291,1974-05-12,2004-03-03
1270,699,1969-03-02,2002-05-22
2176,1677,1985-04-06,2001-03-30
418,4707,1968-10-01,2015-11-03
2328,2323,1991-11-26,2014-03-20
1582,4753,1975-09-21,2010-07-16
1415,2263,1984-02-15,2015-11-06
2456,97,1993-12-10,2018-11-28
1703,3699,1996-10-16,2008-09-08
88,2153,1989-11-23,2006-07-07
3633,2551,1961-01-27,2014-10-12
1076,3005,1995-11-28,2008-12-24
3939,1005,1976-04-01,2005-06-09
184,1453,1968-02-15,2009-07-18
3578,4221,1978-04-14,2018-07-09
1717,1619,1989-10-15,2012-05-16
2217,3759,1965-12-21,2015-08-27
3175,4637,1998-06-22,2005-03-10
3199,169,1996-04-09,2017-01-22
2817,2825,1980-11-11,2006-04-12
1560,4385,1977-06-08,2018-06-20
2518,3661,1996-09-16,2008-06-23
2045,1265,1963-07-27,2018-09-13
1309,1561,1977-02-12,2006-08-03
1180,2687,1975-08-31,2017-02-21
1733,3245,1974-11-26,2018-05-12
3195,3855,1980-05-01,2018-05-18
68,1595,1965-12-11,2015-11-15
634,1075,1962-07-15,2008-04-08
1443,389,1976-10-05,2015-11-30
3673,2755,1975-05-22,2004-01-17
1383,2051,1978-10-28,2008-07-28
1612,1973,1974-03-23,2004-04-08
1149,4885,1970-04-14,2002-01-22
2514,557,1962-05-21,2001-01-15
2042,1077,1989-07-30,2011-04-29
2709,3875,1961-01-07,2005-10-25
251,367,1960-12-29,2006-03-08
3842,4405,1967-02-17,2009-11-05
3294,1793,1990-02-28,2016-09-01
50,3135,1970-01-27,2019-10-14
277,2089,1964-04-13,2013-06-14
2853,2843,1984-02-15,2006-01-13
1935,2005,1978-07-13,2010-10-03
2247,905,1999-01-14,2006-03-17
1836,1347,1988-03-26,2014-11-09
2078,4509,1968-05-15,2002-09-05
1141,333,1993-07-22,2004-03-08
1148,1821,1996-05-15,2010-03-27
1531,267,1989-11-25,2016-11-10
2478,2787,1961-10-15,2007-05-15
701,3937,1997-06-08,2015-03-22
2905,2973,1965-06-17,2015-03-21
566,2579,1980-01-09,2008-10-26
3435,2473,1971-06-17,2010-01-30
116,3711,1981-12-02,2007-06-12
2438,3961,1972-08-20,2014-03-22
3302,3789,1974-05-10,2013-04-12
638,4521,1991-07-25,2016-12-28
3340,2619,1981-04-21,2005-07-30
1513,2295,1968-08-06,2000-07-25
1698,2339,1969-07-29,2019-09-27
1362,101,1982-08-06,2004-01-31
1258,725,1981-07-02,2014-12-06
2177,1001,1997-08-31,2000-12-30
1701,3333,1980-01-15,2016-08-19
2812,3499,1979-02-06,2001-01-09
816,2791,1995-08-20,2016-08-03
3223,4835,1976-04-29,2008-11-16
1522,3615,1987-12-04,2017-10-22
2900,3379,1961-12-15,2011-06-27
3097,1483,1974-04-18,2008-08-19
535,2583,1968-03-02,2010-01-29
3327,3641,1993-04-05,2010-10-26
3450,933,1987-01-01,2007-10-05
142,159,1972-06-09,2014-01-27
3733,3057,1973-10-17,2004-10-04
2326,189,1986-04-27,2011-10-05
378,909,1996-01-14,2010-07-14
733,2641,1969-10-21,2012-12-28
2079,4919,1969-03-06,2004-04-13
2756,2467,1998-02-17,2006-10-17
1289,2821,1989-07-16,2012-12-22
1132,3235,1961-12-24,2006-12-06
3220,2595,1986-11-26,2000-11-15
3384,2743,1963-10-11,2010-09-13
1845,2627,1989-04-01,2011-11-08
1465,4149,1987-08-16,2000-02-12
1372,1321,1976-10-18,2019-10-08
337,3659,1975-01-25,2009-12-22
2508,4169,1962-02-02,2016-04-19
3627,1551,1995-08-08,2004-06-24
2683,2499,1982-07-17,2000-10-13
2816,3149,1998-05-25,2010-11-13
3846,4121,1993-07-25,2003-09-09
2258,1439,1975-07-21,2011-09-01
1442,2949,1999-05-27,2010-04-29
2004,33,1986-02-16,2014-11-09
3430,3389,1975-03-06,2007-10-05
3322,1983,1962-03-29,2002-01-19
2135,4415,1969-10-11,2005-01-14
894,2053,1989-10-17,2016-01-25
483,3893,1984-10-31,2010-11-25
3655,455,1982-11-15,2008-08-17
3347,311,1976-08-29,2004-10-11
3036,153,1963-01-10,2002-03-16
3144,3109,1964-10-15,2005-03-24
3557,1085,1968-10-29,2011-10-25
3719,4319,1990-02-24,2008-01-19
1245,2021,1967-08-03,2000-12-04
595,1617,1979-12-06,2007-09-25
2627,3053,1961-03-03,2018-05-15
3922,1659,1991-01-09,2012-04-01
2512,1031,1978-04-24,2019-12-05
238,1525,1973-07-26,2011-03-06
2951,1863,1978-01-18,2002-08-24
1441,2883,1960-02-04,2000-07-29
2637,781,1964-07-27,2005-10-02
2647,2801,1988-08-05,2018-05-28
1809,1493,1962-11-06,2012-06-21
3676,2477,1982-06-20,2012-06-08
3259,3787,1972-06-16,2018-09-02
2837,3967,1977-05-25,2000-04-05
2716,1689,1970-02-23,2018-03-24
3171,1243,1966-12-19,2000-10-31
205,1157,1996-03-17,2008-01-06
49,2939,1988-08-26,2001-07-23
1910,3093,1989-04-19,2003-04-27
87,925,1980-09-13,2005-01-25
791,471,1976-03-15,2007-02-19
3984,4241,1976-04-05,2006-04-04
1866,1271,1970-09-02,2017-11-02
3996,3915,1976-07-20,2017-08-13
881,1263,1978-11-22,2016-01-01
2315,1513,1971-04-27,2010-04-09
280,1851,1962-01-04,2002-11-02
3354,2367,1996-08-10,2018-05-06
1030,1471,1962-01-27,2015-11-17
2588,3159,1968-10-22,2013-09-08
1661,2509,1994-05-08,2008-01-06
2043,3729,1981-09-02,2012-07-24
3005,17,1968-04-13,2007-01-26
104,4809,1966-10-01,2012-07-23
955,1787,1977-02-13,2001-02-23
1121,3557,1985-08-11,2018-09-03
3283,2757,1979-09-10,2007-07-18
2912,363,1995-02-24,2011-01-07
3775,4609,1990-04-13,2018-06-25
1010,1889,1988-07-01,2002-08-12
2623,2685,1989-02-04,2015-11-25
940,3555,1970-05-10,2011-04-15
393,3657,1987-10-07,2004-10-04
2921,2671,1993-12-09,2005-06-15
1525,4697,1988-05-24,2010-04-27
1085,2191,1982-07-01,2003-07-13
3410,1133,1994-01-29,2000-07-23
2648,4443,1986-10-29,2015-04-09
1147,2415,1981-12-15,2013-08-27
2779,3487,1961-07-05,2014-08-17
1869,3297,1962-09-28,2007-10-08
1174,4987,1972-01-14,2009-06-03
1297,4945,1990-12-26,2010-05-05
1515,2581,1985-11-12,2018-02-13
2125,3723,1975-09-13,2011-04-05
321,765,1977-03-02,2012-03-26
655,25,1968-10-31,2011-11-16
3470,4861,1983-05-11,2003-09-10
2761,3505,1984-02-09,2018-10-21
1112,917,1979-05-08,2005-06-29
539,2427,1987-04-22,2016-03-15
1641,3181,1962-10-17,2012-05-23
3518,3589,1997-05-30,2003-09-06
3134,319,1974-10-26,2013-12-17
2072,3607,1983-04-26,2003-07-10
246,2793,1978-06-12,2011-09-28
16,4627,1979-02-10,2002-07-05
202,4411,1963-03-09,2006-12-18
918,1187,1962-08-26,2017-07-09
3641,1273,1981-12-06,2000-07-03
3995,4611,1977-05-10,2004-02-12
2420,2363,1984-03-27,2003-04-26
603,1643,1965-07-18,2013-04-16
109,4805,1987-08-10,2017-04-26
909,789,1984-05-22,2016-11-15
2950,63,1990-02-11,2004-05-30
532,2285,1977-08-09,2000-09-03
3930,2397,1995-01-10,2013-03-27
1476,1913,1995-04-06,2007-06-08
920,567,1983-02-04,2000-07-24
1228,2565,1975-06-29,2011-10-31
3082,2997,1960-11-26,2016-03-20
1617,1009,1985-07-12,2019-06-23
2157,551,1963-05-21,2018-04-16
2939,2027,1966-04-19,2007-12-02
982,517,1965-06-06,2005-11-18
1751,761,1961-07-27,2003-03-11
1023,2873,1985-01-13,2010-03-14
1837,3009,1988-12-20,2019-04-28
2301,4091,1963-04-29,2000-01-21
2752,4115,1982-04-15,2007-04-10
2766,2475,1990-10-18,2017-01-01
281,229,1994-04-24,2009-03-22
2894,4215,1983-04-12,2009-05-06
3083,1607,1988-10-29,2019-07-04
3904,4701,1989-04-03,2012-04-05
265,105,1991-10-29,2004-10-08
2770,3949,1964-01-16,2003-02-28
1170,799,1980-04-02,2007-01-05
658,4261,1994-11-06,2016-11-15
83,217,1981-10-03,2000-11-08
318,1723,1967-06-24,2012-02-17
1731,1835,1996-09-22,2004-09-05
1908,1409,1991-11-13,2004-03-16
1281,3889,1973-07-12,2001-03-13
2851,4849,1995-11-20,2008-12-22
2373,373,1968-07-30,2012-08-27
2996,1363,1978-07-03,2003-08-30
1973,1079,1970-05-07,2000-01-22
3563,2001,1996-02-16,2016-04-23
2394,3941,1968-01-28,2019-10-07
3103,3105,1967-01-31,2009-11-03
3920,1139,1981-05-23,2012-11-03
3297,869,1972-04-23,2017-12-03
3535,1519,1997-07-07,2007-10-21
292,4311,1972-06-29,2010-11-14
1982,4779,1973-06-05,2002-06-05
3983,3303,1986-11-29,2005-06-24
673,3067,1966-09-05,2017-04-23
1408,4105,1990-07-17,2008-09-02
1348,4497,1988-01-08,2017-04-15
2281,671,1964-11-21,2015-07-23
3436,2271,1970-01-12,2003-03-10
3046,1291,1966-11-27,2013-01-26
970,2601,1960-12-12,2011-06-20
2226,2253,1969-09-22,2010-05-08
3357,4303,1975-10-26,2014-10-10
694,1427,1984-06-13,2011-09-05
2058,2711,1962-06-10,2003-12-01
3440,4023,1974-07-14,2003-04-10
310,65,1987-05-03,2006-08-22
2091,4291,1961-10-18,2017-08-10
1351,2995,1968-09-28,2002-02-15
3973,385,1986-02-01,2002-11-01
112,4253,1976-05-23,2004-02-21
2472,3077,1968-02-27,2017-08-22
1154,3865,1998-04-13,2011-02-17
2983,2267,1980-10-23,2016-04-10
2872,3975,1995-10-14,2007-12-06
530,3545,1978-12-10,2002-11-18
3918,1189,1976-08-16,2018-06-10
2077,2721,1978-09-17,2004-05-19
98,1751,1973-01-28,2014-11-14
2010,1419,1975-07-13,2011-07-11
2671,1309,1991-02-23,2009-07-02
3234,2169,1992-04-27,2003-01-11
2263,1713,1998-01-24,2012-01-19
1077,4857,1979-12-10,2000-12-08
1111,2383,1963-09-17,2010-08-25
3861,4851,1988-05-08,2014-02-16
590,1169,1999-10-11,2015-03-25
2720,743,1968-06-02,2018-12-14
3051,1907,1964-11-26,2010-01-25
3408,1061,1977-09-04,2012-02-12
2357,3293,1961-01-10,2003-10-30
3176,2785,1983-05-25,2007-10-31
1436,3063,1973-11-17,2015-09-04
1620,3147,1988-01-24,2018-12-26
802,2139,1994-07-09,2017-11-28
1972,4863,1983-09-15,2015-12-28
2427,573,1993-10-06,2004-04-14
2119,4517,1996-06-21,2017-01-14
1335,2239,1971-05-25,2019-07-19
3153,3249,1995-03-05,2012-07-21
861,3023,1996-11-06,2016-03-08
2273,3257,1979-11-17,2010-07-28
1917,1861,1981-12-06,2006-04-03
2114,767,1979-07-05,2011-08-08
1949,2331,1979-08-23,2013-04-09
1421,4561,1972-09-21,2000-11-01
2613,59,1989-05-22,2003-06-23
3533,867,1995-07-30,2016-09-09
2102,4913,1975-11-10,2017-07-13
122,3583,1964-08-04,2009-06-02
192,729,1979-11-13,2012-02-20
2579,835,1967-07-02,2003-09-30
2927,2777,1994-12-29,2016-09-18
95,4859,1992-07-23,2015-12-12
2949,2977,1974-02-11,2000-11-16
3690,625,1976-06-12,2007-09-21
674,489,1960-12-31,2007-09-11
2086,3185,1989-08-06,2003-01-28
1266,1761,1976-08-18,2009-08-03
100,29,1985-10-21,2000-10-08
1653,1603,1972-03-19,2003-10-10
3978,3637,1995-08-18,2011-04-12
1732,3511,1970-02-16,2010-01-23
2692,1387,1972-08-14,2014-04-07
3447,3137,1996-06-13,2002-04-04
2330,2163,1990-11-19,2007-12-25
935,4017,1961-04-24,2015-06-30
3982,2571,1980-06-19,2010-02-21
798,669,1964-02-10,2007-11-08
3741,3761,1985-10-10,2016-02-04
3048,3139,1989-01-15,2005-12-02
204,4695,1999-06-19,2014-10-31
1523,831,1963-09-09,2016-05-21
2654,4217,1968-06-16,2015-10-08
895,4579,1997-06-14,2010-12-09
1303,3349,1998-05-04,2018-02-12
1750,2861,1977-05-14,2011-01-06
3808,2709,1972-11-14,2008-04-12
388,4003,1962-06-15,2002-09-06
1039,2377,1962-12-23,2013-03-27
1578,193,1969-11-09,2000-04-09
1058,1117,1994-01-28,2007-01-06
21,4265,1981-08-19,2019-01-30
146,665,1991-05-05,2004-01-03
1662,1523,1964-05-13,2000-03-03
1642,1805,1998-06-20,2002-01-11
705,3593,1993-01-30,2007-07-20
2205,1815,1965-11-16,2002-11-05
1880,1377,1987-10-29,2016-11-24
3669,3573,1995-12-22,2018-07-22
1887,2887,1966-11-23,2013-07-28
620,3229,1961-06-28,2016-12-28
708,2547,1971-08-16,2009-01-01
3881,4231,1973-10-07,2017-07-24
490,1589,1999-01-10,2003-10-20
2856,539,1993-05-23,2015-03-16
2998,633,1978-10-03,2003-10-17
1468,1917,1963-05-04,2005-06-15
1435,1011,1968-07-11,2002-04-26
64,1155,1984-02-10,2005-02-08
3745,2333,1984-10-31,2003-03-03
1332,4801,1986-08-09,2009-07-11
2145,1837,1991-08-24,2009-01-22
194,2241,1972-12-28,2015-02-23
3311,3663,1979-07-30,2004-12-07
5,3265,1997-09-06,2011-09-22
1740,2259,1960-07-13,2013-03-28
3030,365,1984-02-16,2018-02-21
1561,383,1994-04-20,2006-11-13
3151,649,1994-04-14,2008-07-26
3020,4879,1960-03-31,2015-02-13
1895,3767,1984-07-30,2010-08-02
2085,2207,1991-05-16,2007-06-09
2986,2529,1985-04-12,2008-09-04
3042,2749,1997-02-23,2018-10-31
2609,2175,1970-09-23,2000-08-13
1957,1755,1982-06-21,2013-01-19
1549,2459,1963-01-30,2010-05-09
1471,143,1960-12-30,2012-06-18
2108,2069,1994-09-30,2017-10-02
877,1545,1967-01-11,2012-07-11
2418,4991,1993-09-30,2007-11-15
1920,1641,1989-01-23,2009-05-09
2284,1211,1997-03-27,2004-01-30
768,4181,1979-01-18,2004-11-06
3926,3145,1972-03-20,2006-06-11
3571,2915,1976-09-28,2009-03-25
2520,1339,1986-10-20,2011-01-04
3368,4139,1972-09-29,2000-09-22
1020,3987,1974-02-06,2018-04-05
2555,205,1977-05-15,2013-12-10
2693,939,1978-01-13,2013-11-16
2479,323,1964-04-09,2008-09-19
3145,2255,1988-05-19,2007-10-13
1075,3281,1971-01-14,2001-02-23
3058,3829,1969-01-02,2019-03-12
89,2923,1974-10-02,2019-08-31
355,57,1980-10-18,2001-03-18
1186,1501,1999-07-31,2018-11-26
1764,2935,1991-08-09,2006-01-10
2657,211,1984-02-06,2003-10-13
3468,4021,1982-12-27,2007-09-03
3401,4109,1965-05-16,2003-02-16
2943,3635,1978-06-10,2006-07-05
1144,4289,1999-09-18,2006-10-06
1774,903,1999-07-03,2003-01-08
3181,4359,1991-07-26,2004-08-10
2260,3033,1997-06-29,2015-04-24
3601,1351,1986-04-26,2004-05-17
1748,965,1960-06-24,2003-11-23
1933,4507,1992-04-10,2008-02-27
501,2043,1976-08-05,2006-04-04
414,845,1965-03-30,2016-08-05
410,2889,1972-08-18,2011-07-03
3549,4187,1988-09-16,2002-12-19
2099,4355,1995-08-30,2016-03-07
596,3079,1995-06-05,2012-04-12
2335,3011,1962-06-06,2019-11-01
3474,921,1987-10-05,2002-10-16
1273,4553,1971-03-18,2008-02-17
210,2955,1961-08-12,2012-09-20
639,55,1981-01-14,2003-06-24
3685,591,1968-01-08,2002-06-23
2763,49,1988-07-06,2003-01-08
2526,1045,1996-02-09,2017-06-03
1063,405,1991-03-15,2002-05-16
2621,1033,1960-01-19,2014-03-04
2990,989,1996-04-06,2001-06-17
1693,1865,1966-06-05,2005-01-17
2736,617,1960-06-13,2013-07-04
635,805,1998-12-23,2015-08-06
2507,341,1998-05-14,2015-06-25
3026,797,1965-02-14,2007-10-23
1907,2321,1960-01-05,2019-03-01
3951,1891,1994-05-02,2017-11-13
2498,4207,1960-05-16,2000-02-10
2842,585,1980-06-17,2008-03-21
1478,717,1990-08-08,2018-04-30
541,809,1983-11-08,2014-02-20
2406,2391,1989-01-15,2015-07-16
2005,2953,1977-07-26,2009-07-05
3864,4287,1987-10-27,2011-06-03
3292,4527,1975-05-11,2007-09-08
3444,3963,1982-02-13,2009-01-18
3925,3021,1971-10-31,2013-01-21
2054,2605,1986-06-15,2003-07-15
1557,1297,1978-01-07,2000-05-21
3884,1717,1979-09-16,2010-12-12
3835,417,1976-07-11,2001-09-01
1965,3541,1994-03-05,2004-07-05
147,731,1970-01-06,2006-06-20
1668,3473,1977-06-01,2003-12-19
2786,2413,1986-07-30,2000-01-29
3060,2097,1983-07-13,2015-04-16
2198,757,1991-06-09,2014-09-26
2707,2909,1973-03-03,2017-01-18
3335,643,1994-11-12,2001-05-16
741,171,1989-01-04,2014-06-26
1616,1933,1980-04-09,2010-02-19
2624,3381,1969-02-06,2006-01-24
305,1893,1962-06-11,2018-03-03
1310,4759,1982-01-04,2018-10-04
350,4813,1967-03-26,2009-04-17
1239,881,1962-12-21,2006-02-15
1776,1669,1975-04-13,2000-04-15
1601,1749,1968-02-25,2004-04-03
3849,1557,1961-02-25,2005-04-21
3852,3651,1984-11-30,2019-08-08
1841,4485,1967-11-01,2014-11-21
1853,2561,1977-09-07,2003-04-07
2879,4735,1974-11-02,2016-07-03
3189,3343,1996-06-15,2003-07-26
1700,2197,1980-12-17,2017-11-10
3016,4621,1974-06-29,2009-08-02
3329,1017,1962-09-28,2000-10-03
127,285,1979-10-11,2008-12-03
3342,1423,1999-09-30,2005-11-20
3498,4147,1969-09-06,2017-02-14
3065,4573,1980-08-15,2002-04-24
2622,2213,1962-11-28,2003-09-16
2764,1315,1977-05-19,2019-07-27
2221,1391,1986-09-15,2010-05-01
1054,3207,1985-06-03,2009-03-17
1473,1035,1975-09-21,2003-09-01
1006,3477,1974-07-28,2004-01-11
2869,4711,1991-10-28,2011-05-23
659,469,1983-11-05,2005-04-30
2606,657,1968-01-12,2005-03-27
3974,4703,1986-01-08,2015-09-06
1565,2895,1992-07-25,2012-04-15
3807,2715,1998-02-23,2019-10-12
2753,2615,1986-09-19,2002-09-09
3937,2113,1997-11-29,2009-07-05
587,4141,1979-08-28,2015-07-14
3116,4259,1986-08-09,2007-08-01
304,3809,1961-09-07,2010-11-03
1350,3375,1986-04-23,2008-05-18
1953,2305,1968-11-09,2008-11-11
3906,1877,1980-03-16,2014-07-01
2942,1205,1999-12-13,2001-09-17
2616,1227,1988-06-05,2010-05-19
1457,445,1974-02-21,2001-10-28
1434,3177,1979-11-20,2017-03-30
1743,1029,1969-07-27,2015-01-17
2828,2085,1984-10-31,2009-05-03
923,983,1992-08-29,2009-02-10
2597,2645,1985-09-04,2002-07-14
1519,507,1964-12-07,2004-06-01
3789,295,1982-02-15,2019-11-13
3994,2817,1984-04-13,2002-11-24
852,53,1997-06-27,2008-11-27
1788,3125,1987-12-08,2013-08-28
339,1329,1999-08-05,2003-04-05
3300,2993,1996-12-02,2013-01-15
3625,1857,1986-10-29,2009-02-27
3258,1229,1996-09-21,2003-09-05
892,2823,1990-02-15,2018-10-31
3226,235,1991-07-10,2005-07-27
3816,1183,1995-02-02,2007-10-08
2944,3383,1965-12-02,2000-09-22
2547,4413,1970-06-18,2000-09-13
495,139,1964-02-03,2003-10-26
469,1817,1971-02-03,2014-07-08
2292,4545,1965-10-09,2005-10-12
1886,3123,1973-06-25,2007-11-16
74,1355,1963-09-19,2005-04-11
3757,2193,1980-01-24,2015-05-21
580,4903,1969-02-18,2013-05-01
2638,4535,1983-05-01,2008-10-12
470,4285,1971-02-20,2005-05-03
1213,1701,1993-07-25,2007-02-09
3722,4949,1968-02-27,2015-02-12
75,1739,1989-07-15,2016-07-01
3289,1635,1979-10-03,2003-05-03
1031,3215,1967-06-27,2019-12-18
2064,2125,1977-11-13,2007-11-26
2664,2553,1966-02-02,2015-06-26
1618,3205,1977-04-28,2016-08-19
1376,4815,1987-10-09,2014-05-22
1970,689,1980-02-12,2017-04-10
1942,1653,1991-07-30,2003-05-29
3921,2195,1985-05-14,2014-01-11
3022,1569,1988-10-08,2007-05-24
653,4283,1980-06-02,2009-07-10
2767,4399,1975-08-20,2012-02-07
3090,913,1991-09-07,2000-04-09
1336,4491,1977-01-06,2001-06-08
2708,4819,1998-02-08,2011-07-10
3581,3465,1973-06-08,2009-10-08
2065,2693,1962-01-06,2002-12-01
3308,223,1978-10-25,2000-11-25
2744,4125,1972-12-09,2008-08-01
1540,4733,1972-09-30,2000-06-01
3219,1159,1962-12-23,2012-05-27
773,1597,1984-10-02,2017-03-08
3244,2403,1960-03-17,2004-06-19
584,249,1966-04-19,2012-01-21
962,4493,1964-01-18,2018-11-03
3551,2289,1973-12-30,2009-12-18
1712,317,1974-06-07,2013-07-10
2818,2003,1972-04-19,2005-05-07
3129,1341,1992-08-02,2007-05-11
3111,1615,1971-05-04,2006-02-11
616,1783,1970-06-05,2006-01-04
2341,4347,1971-06-13,2012-07-08
1699,293,1990-05-02,2006-12-07
2960,3219,1970-12-17,2004-08-02
1271,569,1998-08-22,2012-03-25
570,1137,1963-01-08,2013-10-31
2556,703,1961-07-13,2005-01-10
2380,477,1967-09-14,2012-08-18
3167,969,1979-06-17,2013-04-13
1366,1663,1987-01-22,2000-04-02
3515,3435,1968-03-30,2002-03-04
631,745,1976-06-24,2016-11-06
1199,401,1973-10-14,2014-08-24
3671,1425,1995-08-25,2001-10-31
3177,2507,1977-01-07,2015-12-06
2227,2393,1969-08-06,2003-06-29
441,4309,1984-07-19,2013-05-31
273,1791,1999-02-06,2007-10-07
3049,4853,1995-04-24,2019-10-02
3771,3897,1973-06-02,2017-02-14
3991,4967,1966-05-02,2015-08-09
2050,4679,1986-10-11,2013-04-06
1045,3735,1988-10-30,2016-12-04
2592,493,1993-05-27,2016-10-08
3610,3083,1983-07-29,2004-09-11
1832,4871,1982-01-14,2006-06-19
682,741,1993-12-06,2014-01-03
865,3409,1978-12-14,2001-07-17
1389,2617,1969-02-28,2017-06-02
1892,2647,1980-03-25,2008-08-14
2545,2625,1980-08-07,2009-10-02
3645,2695,1982-01-17,2017-10-03
2485,4937,1989-10-07,2019-01-16
3575,1591,1962-08-05,2015-08-15
931,3691,1968-01-11,2009-07-30
1954,3161,1979-05-07,2007-11-18
1893,2015,1985-01-31,2012-03-30
3375,2677,1971-05-26,2013-07-01
749,4515,1995-09-17,2016-12-03
2538,2301,1998-09-07,2006-11-10
758,3945,1971-06-21,2002-10-28
3178,2041,1998-06-12,2014-11-25
1429,4571,1995-07-04,2008-10-11
2434,527,1993-07-27,2014-12-30
1011,305,1994-09-30,2018-10-28
789,1871,1963-10-20,2008-04-07
2670,2157,1974-02-08,2008-09-23
3600,4839,1998-10-18,2004-01-29
2718,4631,1994-10-18,2000-06-01
1314,855,1962-10-18,2004-09-02
2854,3523,1971-01-18,2012-09-01
3534,4137,1982-09-06,2008-07-19
262,1399,1976-12-25,2014-09-24
3490,473,1964-08-12,2014-11-19
